property_id,listing_type,property_type,neighborhood,town,bedrooms,bathrooms,parking_spaces,floor_size_sqm,land_size_acres,year_built,floor_number,condition,furnishing,has_swimming_pool,has_gym,has_borehole,has_backup_generator,has_security,has_garden,is_gated_community,distance_to_cbd_km,location_tier,price_ksh,distance_to_school_km,distance_to_hospital_km,crime_index,road_quality
965,For Sale,Apartment,Umoja,Nairobi,4,3,2,205,,2006,8,Good,Semi-Furnished,0,0,0,0,1,0,0,8.4,affordable,9900000,0.9,1.3,4.3,3
966,For Sale,Apartment,Umoja,Nairobi,1,1,2,83,,1992,6,New,Furnished,0,0,0,0,1,0,0,8.4,affordable,6150000,0.9,1.3,4.3,3
967,For Sale,Apartment,Umoja,Nairobi,1,1,1,57,,2014,6,Good,Semi-Furnished,0,0,1,0,1,0,0,8.4,affordable,2350000,0.9,1.3,4.3,3
969,For Sale,Maisonette,Westlands,Nairobi,3,3,1,152,0.243,2002,0,Excellent,Furnished,0,0,1,1,1,1,1,6.0,upper_mid,28800000,0.3,0.6,2.8,5
975,For Sale,Apartment,Westlands,Nairobi,3,3,1,133,,1999,11,Excellent,Unfurnished,0,0,1,1,0,0,1,6.0,upper_mid,20000000,0.3,0.6,2.8,5
976,For Sale,Townhouse,Westlands,Nairobi,3,2,2,133,,2019,0,New,Unfurnished,1,0,1,0,1,0,1,6.0,upper_mid,27500000,0.3,0.6,2.8,5
978,For Sale,Apartment,Westlands,Nairobi,1,1,0,94,,2021,3,Good,Unfurnished,0,1,1,1,1,0,0,6.0,upper_mid,21000000,0.3,0.6,2.8,5
981,For Sale,Townhouse,Westlands,Nairobi,5,4,1,153,,2007,0,Excellent,Unfurnished,0,0,0,1,1,0,1,6.0,upper_mid,23100000,0.3,0.6,2.8,5
982,For Sale,Townhouse,Westlands,Nairobi,3,2,2,94,,2016,0,Excellent,Semi-Furnished,0,0,1,1,1,0,1,6.0,upper_mid,11250000,0.3,0.6,2.8,5
987,For Sale,Townhouse,Westlands,Nairobi,3,3,3,150,,2024,0,New,Furnished,1,0,1,0,1,0,1,6.0,upper_mid,45850000,0.3,0.6,2.8,5
989,For Sale,Apartment,Westlands,Nairobi,4,3,2,198,,2004,14,Good,Unfurnished,0,1,1,1,0,0,1,6.0,upper_mid,22450000,0.3,0.6,2.8,5
990,For Sale,Townhouse,Westlands,Nairobi,4,4,1,95,,1997,0,Excellent,Furnished,0,0,0,1,1,0,0,6.0,upper_mid,26700000,0.3,0.6,2.8,5
991,For Sale,Apartment,Westlands,Nairobi,2,2,0,98,,2016,8,Excellent,Unfurnished,0,1,1,0,1,0,1,6.0,upper_mid,17700000,0.3,0.6,2.8,5
992,For Sale,Townhouse,Westlands,Nairobi,4,4,2,206,,2009,0,Excellent,Unfurnished,0,1,1,1,1,0,1,6.0,upper_mid,20350000,0.3,0.6,2.8,5
996,For Sale,Townhouse,Westlands,Nairobi,3,2,1,106,,2014,0,Excellent,Unfurnished,0,1,1,1,1,0,1,6.0,upper_mid,16500000,0.3,0.6,2.8,5
998,For Sale,Apartment,Westlands,Nairobi,2,2,2,75,,1992,2,New,Semi-Furnished,1,0,1,1,1,0,0,6.0,upper_mid,28350000,0.3,0.6,2.8,5
1000,For Sale,Maisonette,Westlands,Nairobi,3,2,2,175,1.451,1999,0,Good,Semi-Furnished,0,1,0,0,0,1,0,6.0,upper_mid,18500000,0.3,0.6,2.8,5
1006,For Sale,Apartment,Westlands,Nairobi,4,4,1,133,,1991,1,Excellent,Furnished,0,0,0,1,1,0,1,6.0,upper_mid,36450000,0.3,0.6,2.8,5
1008,For Sale,Maisonette,Westlands,Nairobi,4,4,2,135,0.327,2015,0,Excellent,Furnished,1,0,1,0,0,1,0,6.0,upper_mid,30600000,0.3,0.6,2.8,5
1039,For Sale,Apartment,Kiambu,Kiambu,3,2,1,123,,2001,0,New,Furnished,0,0,0,0,1,0,0,15.0,affordable,7500000,1.5,2.2,4.8,3
1041,For Sale,Bungalow,Kiambu,Kiambu,3,2,1,130,0.433,2024,0,New,Semi-Furnished,0,0,1,0,1,1,0,15.0,affordable,5950000,1.5,2.2,4.8,3
1044,For Sale,Apartment,Kiambu,Kiambu,1,1,0,52,,2005,1,Excellent,Semi-Furnished,0,0,1,0,1,0,1,15.0,affordable,6950000,1.5,2.2,4.8,3
1045,For Sale,Townhouse,Kiambu,Kiambu,3,2,2,175,,2022,0,New,Unfurnished,0,0,0,0,1,0,0,15.0,affordable,11850000,1.5,2.2,4.8,3
1046,For Sale,Apartment,Kiambu,Kiambu,1,1,2,62,,2008,6,Good,Semi-Furnished,0,0,0,0,0,0,1,15.0,affordable,8150000,1.5,2.2,4.8,3
1047,For Sale,Apartment,Kiambu,Kiambu,3,2,1,194,,1996,3,Good,Unfurnished,0,0,1,0,1,0,0,15.0,affordable,9650000,1.5,2.2,4.8,3
1048,For Sale,Bungalow,Kiambu,Kiambu,4,3,2,190,0.044,2006,0,Good,Furnished,0,0,0,0,1,1,1,15.0,affordable,7750000,1.5,2.2,4.8,3
1049,For Sale,Apartment,Kiambu,Kiambu,2,1,0,114,,2010,2,Good,Furnished,0,0,0,0,0,0,0,15.0,affordable,12450000,1.5,2.2,4.8,3
1050,For Sale,Townhouse,Kiambu,Kiambu,3,2,2,73,,2020,0,Good,Unfurnished,0,0,0,0,1,0,0,15.0,affordable,8400000,1.5,2.2,4.8,3
1051,For Sale,Townhouse,Kiambu,Kiambu,2,1,1,116,,2021,0,Fair,Unfurnished,0,0,1,0,1,0,0,15.0,affordable,9000000,1.5,2.2,4.8,3
1052,For Sale,Apartment,Kiambu,Kiambu,2,2,2,63,,2012,5,Good,Furnished,0,0,1,0,1,0,0,15.0,affordable,5450000,1.5,2.2,4.8,3
1055,For Sale,Bungalow,Kiambu,Kiambu,4,3,2,190,0.98,2011,0,New,Semi-Furnished,0,0,1,0,1,1,0,15.0,affordable,13200000,1.5,2.2,4.8,3
1057,For Sale,Apartment,Kiambu,Kiambu,3,2,1,109,,1996,1,Excellent,Semi-Furnished,0,0,0,0,1,0,1,15.0,affordable,9800000,1.5,2.2,4.8,3
1063,For Sale,Apartment,Kiambu,Kiambu,4,4,0,122,,2019,8,Good,Unfurnished,0,0,0,0,1,0,0,15.0,affordable,9650000,1.5,2.2,4.8,3
1064,For Sale,Apartment,Ruiru,Kiambu,3,2,1,128,,2019,1,Excellent,Semi-Furnished,0,0,1,0,1,0,0,24.0,affordable,7650000,2.1,2.8,5.1,3
1070,For Sale,Apartment,Ruiru,Kiambu,2,1,1,75,,2008,0,Excellent,Unfurnished,0,0,1,0,1,0,1,24.0,affordable,9600000,2.1,2.8,5.1,3
1072,For Sale,Apartment,Ruiru,Kiambu,4,3,2,205,,2014,2,Excellent,Unfurnished,0,0,1,0,1,0,1,24.0,affordable,9300000,2.1,2.8,5.1,3
1074,For Sale,Apartment,Ruiru,Kiambu,2,2,0,113,,2020,4,New,Unfurnished,0,0,0,0,1,0,0,24.0,affordable,6300000,2.1,2.8,5.1,3
1075,For Sale,Townhouse,Ruiru,Kiambu,3,2,2,69,,1995,0,New,Semi-Furnished,0,0,1,0,1,0,0,24.0,affordable,8500000,2.1,2.8,5.1,3
1076,For Sale,Apartment,Ruiru,Kiambu,1,1,1,38,,2012,7,Good,Unfurnished,0,0,1,0,1,0,0,24.0,affordable,6000000,2.1,2.8,5.1,3
1078,For Sale,Bungalow,Ruiru,Kiambu,1,1,2,46,1.052,2002,0,New,Semi-Furnished,0,0,1,0,1,1,0,24.0,affordable,4500000,2.1,2.8,5.1,3
1079,For Sale,Apartment,Ruiru,Kiambu,2,2,1,118,,2007,8,Excellent,Unfurnished,0,0,1,0,1,0,0,24.0,affordable,8750000,2.1,2.8,5.1,3
1081,For Sale,Apartment,Ruiru,Kiambu,3,2,2,152,,2014,8,Fair,Unfurnished,0,0,0,0,1,0,1,24.0,affordable,3750000,2.1,2.8,5.1,3
1082,For Sale,Townhouse,Ruiru,Kiambu,3,3,2,154,,1997,0,Good,Semi-Furnished,0,0,0,0,1,0,0,24.0,affordable,4850000,2.1,2.8,5.1,3
1083,For Sale,Apartment,Ruiru,Kiambu,3,2,2,135,,2016,1,Good,Semi-Furnished,0,0,0,0,0,0,0,24.0,affordable,8300000,2.1,2.8,5.1,3
1085,For Sale,Apartment,Ruiru,Kiambu,3,2,0,142,,1997,7,Excellent,Semi-Furnished,0,0,1,0,1,0,0,24.0,affordable,8800000,2.1,2.8,5.1,3
1086,For Sale,Townhouse,Ruiru,Kiambu,2,1,1,102,,2014,0,New,Unfurnished,0,0,1,0,0,0,0,24.0,affordable,6200000,2.1,2.8,5.1,3
1089,For Sale,Apartment,Ruiru,Kiambu,2,2,1,111,,2021,3,Fair,Unfurnished,0,0,1,0,1,0,1,24.0,affordable,5850000,2.1,2.8,5.1,3
1090,For Sale,Bungalow,Ruiru,Kiambu,1,1,2,54,0.189,2004,0,Excellent,Furnished,0,0,0,0,1,1,1,24.0,affordable,6150000,2.1,2.8,5.1,3
1093,For Sale,Townhouse,Ruiru,Kiambu,2,1,2,97,,2024,0,Fair,Unfurnished,0,0,1,0,1,0,1,24.0,affordable,5550000,2.1,2.8,5.1,3
1096,For Sale,Apartment,Bamburi,Mombasa,1,1,1,60,,2005,3,Excellent,Semi-Furnished,0,0,1,0,0,0,0,10.5,mid,9500000,0.8,1.2,3.8,4
1097,For Sale,Bungalow,Bamburi,Mombasa,3,2,1,113,0.518,2017,0,Excellent,Furnished,0,0,0,0,1,1,0,10.5,mid,16850000,0.8,1.2,3.8,4
1098,For Sale,Apartment,Bamburi,Mombasa,2,1,1,79,,2023,2,New,Unfurnished,0,0,0,0,1,0,0,10.5,mid,6450000,0.8,1.2,3.8,4
1103,For Sale,Bungalow,Bamburi,Mombasa,3,2,2,143,0.251,2021,0,Excellent,Semi-Furnished,0,0,0,0,1,1,0,10.5,mid,11450000,0.8,1.2,3.8,4
1106,For Sale,Apartment,Bamburi,Mombasa,2,2,1,115,,2002,8,Excellent,Unfurnished,0,0,0,0,1,0,0,10.5,mid,12100000,0.8,1.2,3.8,4
1109,For Sale,Townhouse,Bamburi,Mombasa,3,2,1,102,,2022,0,Excellent,Furnished,0,0,0,0,1,0,0,10.5,mid,9400000,0.8,1.2,3.8,4
1111,For Sale,Bungalow,Bamburi,Mombasa,4,3,1,174,0.477,2020,0,Fair,Unfurnished,0,0,0,0,1,1,0,10.5,mid,8450000,0.8,1.2,3.8,4
1113,For Sale,Apartment,Bamburi,Mombasa,2,1,1,127,,2011,8,Excellent,Unfurnished,0,0,0,0,0,0,0,10.5,mid,9700000,0.8,1.2,3.8,4
1115,For Sale,Townhouse,Bamburi,Mombasa,4,3,2,172,,2017,0,Good,Furnished,0,0,0,0,1,0,0,10.5,mid,14200000,0.8,1.2,3.8,4
1116,For Sale,Townhouse,Bamburi,Mombasa,4,3,2,118,,2010,0,Excellent,Furnished,0,0,0,0,0,0,0,10.5,mid,11250000,0.8,1.2,3.8,4
1118,For Sale,Townhouse,Bamburi,Mombasa,4,4,3,173,,2014,0,Excellent,Semi-Furnished,0,0,0,0,1,0,0,10.5,mid,5700000,0.8,1.2,3.8,4
1119,For Sale,Apartment,Bamburi,Mombasa,1,1,1,93,,2024,11,New,Unfurnished,0,0,1,0,1,0,0,10.5,mid,16900000,0.8,1.2,3.8,4
1121,For Sale,Townhouse,Bamburi,Mombasa,4,4,2,192,,2019,0,New,Unfurnished,0,0,0,0,0,0,0,10.5,mid,16250000,0.8,1.2,3.8,4
1122,For Sale,Apartment,Bamburi,Mombasa,2,1,2,131,,2004,15,Excellent,Unfurnished,0,0,1,0,1,0,0,10.5,mid,10600000,0.8,1.2,3.8,4
1123,For Sale,Apartment,Bamburi,Mombasa,3,3,2,150,,2001,6,Good,Furnished,0,0,1,0,1,0,0,10.5,mid,11150000,0.8,1.2,3.8,4
1125,For Sale,Apartment,Bamburi,Mombasa,2,2,0,57,,2012,14,Excellent,Semi-Furnished,0,0,0,0,1,0,0,10.5,mid,7100000,0.8,1.2,3.8,4
1126,For Sale,Townhouse,Bamburi,Mombasa,3,2,3,196,,2005,0,Excellent,Semi-Furnished,0,0,0,0,1,0,0,10.5,mid,12650000,0.8,1.2,3.8,4
1127,For Sale,Bungalow,Bamburi,Mombasa,4,4,2,155,0.545,2014,0,Excellent,Semi-Furnished,0,0,1,0,1,1,0,10.5,mid,14350000,0.8,1.2,3.8,4
1129,For Sale,Apartment,Bamburi,Mombasa,3,2,1,171,,2009,1,Good,Unfurnished,0,0,1,0,1,0,0,10.5,mid,18750000,0.8,1.2,3.8,4
1130,For Sale,Townhouse,Bamburi,Mombasa,4,3,3,243,,2021,0,Excellent,Unfurnished,0,0,0,0,1,0,0,10.5,mid,20750000,0.8,1.2,3.8,4
1134,For Sale,Bungalow,Bamburi,Mombasa,3,2,2,157,0.943,2001,0,Excellent,Furnished,0,0,0,0,1,1,0,10.5,mid,10900000,0.8,1.2,3.8,4
1135,For Sale,Bungalow,Bamburi,Mombasa,4,4,3,183,0.335,2002,0,New,Unfurnished,0,0,0,0,0,1,0,10.5,mid,17600000,0.8,1.2,3.8,4
1136,For Sale,Townhouse,Bamburi,Mombasa,3,3,1,186,,2008,0,Excellent,Semi-Furnished,0,0,1,0,1,0,0,10.5,mid,13600000,0.8,1.2,3.8,4
1137,For Sale,Townhouse,Bamburi,Mombasa,3,3,2,165,,2018,0,New,Semi-Furnished,0,0,1,0,1,0,0,10.5,mid,13150000,0.8,1.2,3.8,4
1138,For Sale,Apartment,Bamburi,Mombasa,3,3,2,88,,2017,2,Excellent,Semi-Furnished,0,0,1,0,1,0,0,10.5,mid,11700000,0.8,1.2,3.8,4
1142,For Sale,Studio,Kisauni,Mombasa,0,1,1,24,,2022,4,Excellent,Furnished,0,0,0,0,0,0,0,8.0,affordable,4200000,1.2,1.8,4.5,3
1146,For Sale,Apartment,Kisauni,Mombasa,1,1,0,20,,2002,8,Excellent,Unfurnished,0,0,1,0,0,0,0,8.0,affordable,4150000,1.2,1.8,4.5,3
1147,For Sale,Apartment,Kisauni,Mombasa,3,3,0,149,,2015,2,Excellent,Furnished,0,0,0,0,1,0,0,8.0,affordable,9400000,1.2,1.8,4.5,3
1148,For Sale,Apartment,Kisauni,Mombasa,4,3,1,193,,2006,5,Excellent,Semi-Furnished,0,0,1,0,1,0,0,8.0,affordable,7700000,1.2,1.8,4.5,3
1158,For Sale,Studio,Kisauni,Mombasa,0,1,0,27,,2022,11,New,Semi-Furnished,0,0,1,0,1,0,0,8.0,affordable,4500000,1.2,1.8,4.5,3
1159,For Sale,Apartment,Kisauni,Mombasa,2,1,2,89,,2024,2,Excellent,Semi-Furnished,0,0,0,0,0,0,0,8.0,affordable,7350000,1.2,1.8,4.5,3
1160,For Sale,Studio,Kisauni,Mombasa,0,1,1,29,,2005,9,Excellent,Furnished,0,0,0,0,1,0,0,8.0,affordable,2700000,1.2,1.8,4.5,3
1161,For Sale,Bungalow,Kisauni,Mombasa,5,4,1,199,0.97,2013,0,Excellent,Furnished,0,0,0,0,1,1,0,8.0,affordable,12450000,1.2,1.8,4.5,3
1162,For Sale,Bungalow,Kisauni,Mombasa,3,2,1,147,0.564,2015,0,Excellent,Semi-Furnished,0,0,1,0,1,1,0,8.0,affordable,7050000,1.2,1.8,4.5,3
1163,For Sale,Apartment,Kisauni,Mombasa,2,1,1,123,,2015,0,Excellent,Furnished,0,0,0,0,1,0,0,8.0,affordable,8050000,1.2,1.8,4.5,3
1166,For Sale,Apartment,Kizingo,Mombasa,4,4,1,163,,2001,0,New,Semi-Furnished,1,0,0,0,1,0,0,2.0,upper_mid,27900000,0.5,0.8,3.2,4
1168,For Sale,Apartment,Kizingo,Mombasa,3,3,0,131,,2004,4,Excellent,Semi-Furnished,1,1,0,1,0,0,0,2.0,upper_mid,7100000,0.5,0.8,3.2,4
1170,For Sale,Maisonette,Kizingo,Mombasa,3,2,2,136,1.023,2006,0,New,Semi-Furnished,1,0,0,1,1,1,0,2.0,upper_mid,28800000,0.5,0.8,3.2,4
1173,For Sale,Apartment,Kizingo,Mombasa,4,4,1,195,,2002,11,Good,Unfurnished,0,0,1,1,1,0,1,2.0,upper_mid,17750000,0.5,0.8,3.2,4
1174,For Sale,Apartment,Kizingo,Mombasa,2,1,2,107,,2006,7,Excellent,Unfurnished,0,0,0,1,1,0,0,2.0,upper_mid,14150000,0.5,0.8,3.2,4
1176,For Sale,Apartment,Kizingo,Mombasa,3,2,0,119,,1993,6,Excellent,Furnished,1,0,0,1,1,0,1,2.0,upper_mid,18850000,0.5,0.8,3.2,4
1177,For Sale,Apartment,Kizingo,Mombasa,1,1,1,64,,2001,11,Fair,Unfurnished,1,1,1,1,1,0,1,2.0,upper_mid,16950000,0.5,0.8,3.2,4
1178,For Sale,Townhouse,Kizingo,Mombasa,3,3,1,166,,2000,0,Excellent,Unfurnished,1,0,1,1,1,0,1,2.0,upper_mid,20200000,0.5,0.8,3.2,4
1179,For Sale,Maisonette,Kizingo,Mombasa,3,2,2,137,0.235,2005,0,New,Unfurnished,0,0,0,1,1,1,0,2.0,upper_mid,26750000,0.5,0.8,3.2,4
1180,For Sale,Townhouse,Kizingo,Mombasa,4,3,2,191,,2008,0,Good,Unfurnished,1,1,1,1,1,0,0,2.0,upper_mid,28500000,0.5,0.8,3.2,4
1181,For Sale,Apartment,Kizingo,Mombasa,3,2,2,77,,2008,11,Excellent,Furnished,1,0,1,0,1,0,1,2.0,upper_mid,21650000,0.5,0.8,3.2,4
1183,For Sale,Apartment,Kizingo,Mombasa,3,2,0,192,,2021,3,New,Unfurnished,1,1,1,1,1,0,1,2.0,upper_mid,22800000,0.5,0.8,3.2,4
1184,For Sale,Townhouse,Kizingo,Mombasa,4,3,2,245,,2005,0,Good,Furnished,1,0,1,1,0,0,0,2.0,upper_mid,18600000,0.5,0.8,3.2,4
1185,For Sale,Townhouse,Kizingo,Mombasa,4,3,2,119,,2001,0,Fair,Unfurnished,0,1,0,0,1,0,1,2.0,upper_mid,22200000,0.5,0.8,3.2,4
1195,For Sale,Apartment,Kongowea,Mombasa,1,1,1,106,,2013,2,Excellent,Semi-Furnished,0,0,1,0,1,0,0,7.0,affordable,4200000,1.0,1.5,4.2,3
1196,For Sale,Bungalow,Kongowea,Mombasa,4,4,1,193,0.285,2009,0,Good,Unfurnished,0,0,0,0,1,1,0,7.0,affordable,8550000,1.0,1.5,4.2,3
1197,For Sale,Apartment,Kongowea,Mombasa,2,1,2,128,,2017,5,New,Furnished,0,0,1,0,1,0,0,7.0,affordable,4350000,1.0,1.5,4.2,3
1199,For Sale,Studio,Kongowea,Mombasa,0,1,2,32,,2016,9,Excellent,Furnished,0,0,1,0,0,0,0,7.0,affordable,3500000,1.0,1.5,4.2,3
1201,For Sale,Bungalow,Kongowea,Mombasa,4,3,2,123,0.499,1990,0,New,Furnished,0,0,1,0,1,1,0,7.0,affordable,8750000,1.0,1.5,4.2,3
1202,For Sale,Apartment,Kongowea,Mombasa,2,1,1,114,,2007,7,New,Furnished,0,0,0,0,1,0,0,7.0,affordable,7350000,1.0,1.5,4.2,3
1203,For Sale,Studio,Kongowea,Mombasa,0,1,1,23,,1996,4,Excellent,Unfurnished,0,0,1,0,1,0,0,7.0,affordable,2000000,1.0,1.5,4.2,3
1204,For Sale,Studio,Kongowea,Mombasa,0,1,0,33,,2002,11,Good,Semi-Furnished,0,0,0,0,1,0,0,7.0,affordable,3150000,1.0,1.5,4.2,3
1205,For Sale,Apartment,Kongowea,Mombasa,2,2,2,110,,2000,11,Excellent,Unfurnished,0,0,0,0,0,0,0,7.0,affordable,7900000,1.0,1.5,4.2,3
1206,For Sale,Bungalow,Kongowea,Mombasa,4,3,3,179,0.239,2003,0,Excellent,Semi-Furnished,0,0,1,0,1,1,0,7.0,affordable,5350000,1.0,1.5,4.2,3
1207,For Sale,Apartment,Kongowea,Mombasa,1,1,2,50,,1992,11,Excellent,Furnished,0,0,0,0,1,0,0,7.0,affordable,6700000,1.0,1.5,4.2,3
1211,For Sale,Bungalow,Kongowea,Mombasa,4,4,3,232,0.229,2009,0,New,Furnished,0,0,1,0,1,1,0,7.0,affordable,5700000,1.0,1.5,4.2,3
1212,For Sale,Apartment,Kongowea,Mombasa,3,3,0,113,,2017,7,Excellent,Semi-Furnished,0,0,1,0,1,0,0,7.0,affordable,9500000,1.0,1.5,4.2,3
1216,For Sale,Maisonette,Lighthouse,Mombasa,3,3,1,169,1.144,2016,0,Excellent,Unfurnished,1,0,0,1,0,1,0,2.5,upper_mid,24600000,0.6,0.9,3.5,4
1217,For Sale,Apartment,Lighthouse,Mombasa,2,1,1,114,,2015,2,Good,Furnished,1,0,1,1,1,0,0,2.5,upper_mid,15850000,0.6,0.9,3.5,4
1220,For Sale,Maisonette,Lighthouse,Mombasa,3,3,3,178,0.198,2010,0,Excellent,Furnished,1,1,0,1,1,1,1,2.5,upper_mid,30200000,0.6,0.9,3.5,4
1221,For Sale,Apartment,Lighthouse,Mombasa,3,2,1,125,,2012,2,New,Unfurnished,0,0,0,0,0,0,1,2.5,upper_mid,13950000,0.6,0.9,3.5,4
1224,For Sale,Maisonette,Lighthouse,Mombasa,3,2,2,159,0.533,2021,0,Good,Semi-Furnished,1,0,0,1,1,1,1,2.5,upper_mid,9200000,0.6,0.9,3.5,4
1225,For Sale,Townhouse,Lighthouse,Mombasa,4,4,2,178,,2003,0,New,Furnished,0,1,0,0,1,0,1,2.5,upper_mid,12950000,0.6,0.9,3.5,4
1227,For Sale,Townhouse,Lighthouse,Mombasa,5,4,2,207,,2013,0,Fair,Unfurnished,0,0,1,0,1,0,1,2.5,upper_mid,1500000,0.6,0.9,3.5,4
1228,For Sale,Apartment,Lighthouse,Mombasa,2,1,0,75,,2006,3,New,Unfurnished,0,0,0,0,1,0,1,2.5,upper_mid,12350000,0.6,0.9,3.5,4
1229,For Sale,Apartment,Lighthouse,Mombasa,2,1,1,94,,2020,10,Excellent,Semi-Furnished,1,0,1,1,1,0,1,2.5,upper_mid,22750000,0.6,0.9,3.5,4
1230,For Sale,Apartment,Lighthouse,Mombasa,3,2,2,163,,2010,5,Excellent,Semi-Furnished,0,0,1,1,1,0,1,2.5,upper_mid,23300000,0.6,0.9,3.5,4
1231,For Sale,Apartment,Lighthouse,Mombasa,2,2,2,106,,2006,7,Excellent,Furnished,0,0,1,1,1,0,1,2.5,upper_mid,14850000,0.6,0.9,3.5,4
1235,For Sale,Townhouse,Lighthouse,Mombasa,4,3,3,233,,1992,0,New,Semi-Furnished,0,0,0,1,1,0,1,2.5,upper_mid,13900000,0.6,0.9,3.5,4
1242,For Sale,Apartment,Likoni,Mombasa,1,1,1,71,,1992,2,Good,Furnished,0,0,0,0,0,0,0,5.0,affordable,3800000,1.8,2.4,5.0,2
1243,For Sale,Apartment,Likoni,Mombasa,2,2,1,117,,2007,12,New,Unfurnished,0,0,1,0,1,0,0,5.0,affordable,8400000,1.8,2.4,5.0,2
1244,For Sale,Studio,Likoni,Mombasa,0,1,1,29,,2009,10,Fair,Semi-Furnished,0,0,1,0,1,0,0,5.0,affordable,5100000,1.8,2.4,5.0,2
1245,For Sale,Bungalow,Likoni,Mombasa,5,4,2,265,0.949,2003,0,Good,Semi-Furnished,0,0,0,0,1,1,0,5.0,affordable,13200000,1.8,2.4,5.0,2
1246,For Sale,Apartment,Likoni,Mombasa,2,2,2,125,,1995,12,Fair,Unfurnished,0,0,1,0,1,0,0,5.0,affordable,7300000,1.8,2.4,5.0,2
1248,For Sale,Apartment,Likoni,Mombasa,1,1,0,53,,2016,12,Good,Furnished,0,0,1,0,1,0,0,5.0,affordable,6500000,1.8,2.4,5.0,2
1250,For Sale,Apartment,Likoni,Mombasa,2,1,1,121,,1998,7,Good,Semi-Furnished,0,0,0,0,1,0,0,5.0,affordable,5750000,1.8,2.4,5.0,2
1251,For Sale,Bungalow,Likoni,Mombasa,4,4,3,103,0.458,1998,0,New,Unfurnished,0,0,1,0,0,1,0,5.0,affordable,9350000,1.8,2.4,5.0,2
1252,For Sale,Bungalow,Likoni,Mombasa,4,4,1,159,0.184,2009,0,New,Unfurnished,0,0,0,0,1,1,0,5.0,affordable,9250000,1.8,2.4,5.0,2
1254,For Sale,Apartment,Likoni,Mombasa,4,4,1,117,,1993,2,Excellent,Furnished,0,0,1,0,0,0,0,5.0,affordable,8950000,1.8,2.4,5.0,2
1255,For Sale,Apartment,Likoni,Mombasa,3,2,0,99,,2004,8,Excellent,Semi-Furnished,0,0,1,0,1,0,0,5.0,affordable,6550000,1.8,2.4,5.0,2
1256,For Sale,Bungalow,Likoni,Mombasa,4,3,2,219,0.562,2019,0,Good,Furnished,0,0,0,0,1,1,0,5.0,affordable,8000000,1.8,2.4,5.0,2
1257,For Sale,Apartment,Likoni,Mombasa,4,3,2,39,,2003,1,Good,Semi-Furnished,0,0,0,0,1,0,0,5.0,affordable,8550000,1.8,2.4,5.0,2
1258,For Sale,Apartment,Likoni,Mombasa,2,1,2,77,,2012,11,New,Semi-Furnished,0,0,1,0,1,0,0,5.0,affordable,3700000,1.8,2.4,5.0,2
1259,For Sale,Studio,Likoni,Mombasa,0,1,1,36,,2024,5,New,Unfurnished,0,0,0,0,0,0,0,5.0,affordable,2050000,1.8,2.4,5.0,2
1263,For Sale,Apartment,Likoni,Mombasa,2,1,1,159,,1999,0,Fair,Furnished,0,0,0,0,1,0,0,5.0,affordable,5300000,1.8,2.4,5.0,2
1264,For Sale,Bungalow,Mikindani,Mombasa,3,3,2,159,0.632,2016,0,Good,Semi-Furnished,0,0,0,0,0,1,0,9.0,mid,11400000,1.1,1.6,4.0,3
1265,For Sale,Apartment,Mikindani,Mombasa,2,1,1,156,,2008,3,Excellent,Unfurnished,0,0,0,0,1,0,0,9.0,mid,10600000,1.1,1.6,4.0,3
1266,For Sale,Townhouse,Mikindani,Mombasa,3,3,3,95,,2014,0,Excellent,Unfurnished,0,0,0,0,0,0,0,9.0,mid,7300000,1.1,1.6,4.0,3
1269,For Sale,Apartment,Mikindani,Mombasa,4,3,2,196,,2016,0,Excellent,Furnished,0,0,0,0,0,0,0,9.0,mid,4800000,1.1,1.6,4.0,3
1270,For Sale,Apartment,Mikindani,Mombasa,1,1,1,74,,1994,1,Excellent,Unfurnished,0,0,0,0,1,0,0,9.0,mid,8350000,1.1,1.6,4.0,3
1272,For Sale,Bungalow,Mikindani,Mombasa,5,4,2,134,0.559,2004,0,Good,Unfurnished,0,0,1,0,1,1,0,9.0,mid,12100000,1.1,1.6,4.0,3
1275,For Sale,Townhouse,Mikindani,Mombasa,4,3,1,201,,1994,0,Good,Furnished,0,0,0,0,1,0,0,9.0,mid,5250000,1.1,1.6,4.0,3
1278,For Sale,Apartment,Mikindani,Mombasa,2,1,2,105,,2013,12,New,Furnished,0,0,0,0,1,0,0,9.0,mid,6700000,1.1,1.6,4.0,3
1281,For Sale,Townhouse,Mikindani,Mombasa,5,4,2,171,,1993,0,New,Furnished,0,0,0,0,1,0,0,9.0,mid,9600000,1.1,1.6,4.0,3
1282,For Sale,Apartment,Mikindani,Mombasa,1,1,2,66,,1994,4,Good,Semi-Furnished,0,0,1,0,1,0,0,9.0,mid,4700000,1.1,1.6,4.0,3
1285,For Sale,Townhouse,Mikindani,Mombasa,5,4,2,141,,1993,0,Excellent,Furnished,0,0,0,0,1,0,0,9.0,mid,10500000,1.1,1.6,4.0,3
1286,For Sale,Apartment,Mikindani,Mombasa,3,2,1,150,,2011,1,Excellent,Unfurnished,0,0,0,0,0,0,0,9.0,mid,6750000,1.1,1.6,4.0,3
1288,For Sale,Townhouse,Mikindani,Mombasa,3,3,1,69,,2024,0,New,Unfurnished,0,0,0,0,1,0,0,9.0,mid,13550000,1.1,1.6,4.0,3
