property_id,listing_type,property_type,neighborhood,town,bedrooms,bathrooms,parking_spaces,floor_size_sqm,land_size_acres,year_built,floor_number,condition,furnishing,has_swimming_pool,has_gym,has_borehole,has_backup_generator,has_security,has_garden,is_gated_community,distance_to_cbd_km,location_tier,price_ksh,distance_to_school_km,distance_to_hospital_km,crime_index,road_quality
1770,For Sale,Apartment,Kiamunyi,Nakuru,3,2,2,82,,2017,1,New,Semi-Furnished,0,0,0,0,1,0,0,5.0,mid,12000000,0.8,1.2,3.9,3
1771,For Sale,Bungalow,Lanet,Nakuru,3,2,2,157,1.556,1996,0,Good,Unfurnished,0,0,1,0,0,1,0,8.0,mid,1500000,1.0,1.5,4.1,3
1772,For Rent,Apartment,Lanet,Nakuru,4,3,1,162,,2011,8,Excellent,Semi-Furnished,0,0,0,0,0,0,0,8.0,mid,48000,1.0,1.5,4.1,3
1773,For Rent,Apartment,Lanet,Nakuru,1,1,2,62,,2007,4,Excellent,Semi-Furnished,0,0,0,0,1,0,0,8.0,mid,41000,1.0,1.5,4.1,3
1774,For Rent,Apartment,Lanet,Nakuru,1,1,1,59,,2020,5,Excellent,Unfurnished,0,0,0,0,1,0,0,8.0,mid,30000,1.0,1.5,4.1,3
1775,For Rent,Apartment,Lanet,Nakuru,2,1,1,100,,1999,4,New,Semi-Furnished,0,0,1,0,0,0,0,8.0,mid,45000,1.0,1.5,4.1,3
1776,For Rent,Bungalow,Lanet,Nakuru,3,3,2,103,0.285,2018,0,Excellent,Furnished,0,0,1,0,1,1,0,8.0,mid,36000,1.0,1.5,4.1,3
1777,For Sale,Bungalow,Lanet,Nakuru,3,2,3,163,0.235,2023,0,Excellent,Semi-Furnished,0,0,0,0,1,1,0,8.0,mid,3750000,1.0,1.5,4.1,3
1778,For Rent,Apartment,Lanet,Nakuru,2,2,0,109,,1994,8,Fair,Unfurnished,0,0,0,0,0,0,0,8.0,mid,32000,1.0,1.5,4.1,3
1779,For Rent,Apartment,Lanet,Nakuru,3,3,2,162,,1998,6,New,Furnished,0,0,0,0,1,0,0,8.0,mid,53000,1.0,1.5,4.1,3
1780,For Rent,Bungalow,Lanet,Nakuru,5,4,2,260,0.154,1998,0,Excellent,Unfurnished,0,0,0,0,1,1,0,8.0,mid,57000,1.0,1.5,4.1,3
1781,For Sale,Apartment,Lanet,Nakuru,2,1,2,126,,2009,10,Excellent,Semi-Furnished,0,0,0,0,1,0,0,8.0,mid,11650000,1.0,1.5,4.1,3
1782,For Rent,Townhouse,Lanet,Nakuru,5,4,1,148,,2007,0,New,Furnished,0,0,1,0,1,0,0,8.0,mid,65000,1.0,1.5,4.1,3
1783,For Sale,Apartment,Lanet,Nakuru,4,4,2,250,,2016,6,New,Unfurnished,0,0,0,0,1,0,0,8.0,mid,9500000,1.0,1.5,4.1,3
1784,For Rent,Apartment,Lanet,Nakuru,2,2,0,116,,2022,1,Excellent,Semi-Furnished,0,0,0,0,1,0,0,8.0,mid,54000,1.0,1.5,4.1,3
1785,For Rent,Apartment,Lanet,Nakuru,3,2,1,162,,1998,8,Good,Semi-Furnished,0,0,0,0,1,0,0,8.0,mid,35000,1.0,1.5,4.1,3
1786,For Sale,Apartment,Lanet,Nakuru,2,1,1,96,,2024,9,Excellent,Semi-Furnished,0,0,1,0,1,0,0,8.0,mid,11950000,1.0,1.5,4.1,3
1787,For Rent,Apartment,Lanet,Nakuru,2,2,1,79,,2014,5,Good,Unfurnished,0,0,1,0,0,0,0,8.0,mid,43000,1.0,1.5,4.1,3
1788,For Rent,Bungalow,Lanet,Nakuru,4,3,2,215,1.529,1990,0,Good,Furnished,0,0,0,0,1,1,0,8.0,mid,59000,1.0,1.5,4.1,3
1789,For Sale,Bungalow,London,Nakuru,3,3,3,146,0.955,2003,0,Excellent,Unfurnished,0,0,0,0,1,1,0,3.0,affordable,3450000,0.6,0.9,3.8,3
1790,For Sale,Apartment,London,Nakuru,2,2,0,146,,2020,5,Good,Furnished,0,0,0,0,1,0,0,3.0,affordable,5750000,0.6,0.9,3.8,3
1791,For Sale,Bungalow,London,Nakuru,3,3,2,182,0.93,1996,0,Excellent,Furnished,0,0,0,0,1,1,0,3.0,affordable,7850000,0.6,0.9,3.8,3
1792,For Rent,Apartment,London,Nakuru,3,3,2,137,,1998,3,Good,Unfurnished,0,0,1,0,1,0,0,3.0,affordable,20000,0.6,0.9,3.8,3
1793,For Rent,Apartment,London,Nakuru,2,1,2,79,,2006,9,Fair,Unfurnished,0,0,1,0,1,0,0,3.0,affordable,31000,0.6,0.9,3.8,3
1794,For Rent,Apartment,London,Nakuru,1,1,1,68,,1992,12,Excellent,Semi-Furnished,0,0,1,0,1,0,0,3.0,affordable,21000,0.6,0.9,3.8,3
1795,For Sale,Apartment,London,Nakuru,2,1,1,80,,2005,15,New,Furnished,0,0,1,0,1,0,0,3.0,affordable,9800000,0.6,0.9,3.8,3
1796,For Rent,Bungalow,London,Nakuru,4,3,1,150,0.512,2009,0,Excellent,Unfurnished,0,0,1,0,0,1,0,3.0,affordable,19000,0.6,0.9,3.8,3
1797,For Rent,Studio,London,Nakuru,0,1,2,36,,2004,9,New,Furnished,0,0,0,0,1,0,0,3.0,affordable,23000,0.6,0.9,3.8,3
1798,For Sale,Bungalow,London,Nakuru,3,2,2,134,1.45,2003,0,Good,Semi-Furnished,0,0,0,0,1,1,0,3.0,affordable,5800000,0.6,0.9,3.8,3
1799,For Rent,Bungalow,London,Nakuru,4,4,2,191,0.434,1997,0,New,Semi-Furnished,0,0,1,0,1,1,0,3.0,affordable,48000,0.6,0.9,3.8,3
1800,For Sale,Apartment,London,Nakuru,1,1,2,96,,2008,8,New,Unfurnished,0,0,1,0,1,0,0,3.0,affordable,3150000,0.6,0.9,3.8,3
1801,For Sale,Bungalow,London,Nakuru,3,2,2,93,0.161,2021,0,Good,Unfurnished,0,0,1,0,0,1,0,3.0,affordable,7750000,0.6,0.9,3.8,3
1802,For Sale,Bungalow,London,Nakuru,5,4,1,241,0.221,1996,0,Fair,Furnished,0,0,0,0,1,1,0,3.0,affordable,6900000,0.6,0.9,3.8,3
1803,For Rent,Apartment,London,Nakuru,2,2,1,87,,2023,3,New,Unfurnished,0,0,1,0,1,0,0,3.0,affordable,26000,0.6,0.9,3.8,3
1804,For Rent,Studio,London,Nakuru,0,1,1,40,,2012,9,Excellent,Unfurnished,0,0,0,0,1,0,0,3.0,affordable,21000,0.6,0.9,3.8,3
1805,For Sale,Apartment,London,Nakuru,4,3,0,141,,2009,7,New,Furnished,0,0,0,0,1,0,0,3.0,affordable,9400000,0.6,0.9,3.8,3
1806,For Rent,Apartment,London,Nakuru,4,3,1,170,,1990,3,Good,Furnished,0,0,1,0,1,0,0,3.0,affordable,26000,0.6,0.9,3.8,3
1807,For Rent,Apartment,London,Nakuru,1,1,1,72,,1997,13,New,Semi-Furnished,0,0,1,0,1,0,0,3.0,affordable,28000,0.6,0.9,3.8,3
1808,For Rent,Bungalow,London,Nakuru,3,2,1,157,0.921,1997,0,Good,Semi-Furnished,0,0,0,0,0,1,0,3.0,affordable,41000,0.6,0.9,3.8,3
1809,For Sale,Bungalow,London,Nakuru,5,5,1,228,0.238,1998,0,Excellent,Unfurnished,0,0,0,0,0,1,0,3.0,affordable,9350000,0.6,0.9,3.8,3
1810,For Sale,Apartment,London,Nakuru,3,2,2,190,,1996,0,Excellent,Furnished,0,0,0,0,0,0,0,3.0,affordable,5950000,0.6,0.9,3.8,3
1811,For Sale,Apartment,London,Nakuru,2,1,2,100,,2019,10,Good,Semi-Furnished,0,0,0,0,1,0,0,3.0,affordable,6900000,0.6,0.9,3.8,3
1812,For Rent,Apartment,London,Nakuru,3,3,1,167,,2003,13,Excellent,Unfurnished,0,0,0,0,1,0,0,3.0,affordable,17000,0.6,0.9,3.8,3
1813,For Sale,Studio,London,Nakuru,0,1,2,23,,2013,3,Excellent,Unfurnished,0,0,0,0,1,0,0,3.0,affordable,5250000,0.6,0.9,3.8,3
1814,For Rent,Apartment,London,Nakuru,4,4,0,163,,2005,6,New,Semi-Furnished,0,0,1,0,1,0,0,3.0,affordable,47000,0.6,0.9,3.8,3
1815,For Rent,Apartment,London,Nakuru,3,2,2,97,,1996,13,Good,Unfurnished,0,0,1,0,1,0,0,3.0,affordable,28000,0.6,0.9,3.8,3
1816,For Rent,Apartment,London,Nakuru,3,2,2,110,,2023,14,Fair,Unfurnished,0,0,0,0,0,0,0,3.0,affordable,26000,0.6,0.9,3.8,3
1817,For Sale,Bungalow,London,Nakuru,4,3,1,151,0.276,2014,0,Excellent,Unfurnished,0,0,0,0,0,1,0,3.0,affordable,5900000,0.6,0.9,3.8,3
1818,For Sale,Studio,London,Nakuru,0,1,0,31,,2017,3,Excellent,Semi-Furnished,0,0,0,0,1,0,0,3.0,affordable,4150000,0.6,0.9,3.8,3
1819,For Sale,Apartment,London,Nakuru,1,1,1,78,,1990,9,Excellent,Furnished,0,0,0,0,0,0,0,3.0,affordable,2450000,0.6,0.9,3.8,3
1820,For Rent,Apartment,London,Nakuru,3,3,2,134,,2018,5,Fair,Unfurnished,0,0,1,0,1,0,0,3.0,affordable,29000,0.6,0.9,3.8,3
1821,For Sale,Studio,London,Nakuru,0,1,1,34,,2005,3,New,Furnished,0,0,0,0,1,0,0,3.0,affordable,4400000,0.6,0.9,3.8,3
1822,For Rent,Apartment,London,Nakuru,3,2,2,119,,1994,8,Excellent,Furnished,0,0,1,0,1,0,0,3.0,affordable,32000,0.6,0.9,3.8,3
1823,For Sale,Apartment,London,Nakuru,3,2,1,158,,2021,3,New,Furnished,0,0,0,0,1,0,0,3.0,affordable,7350000,0.6,0.9,3.8,3
1824,For Sale,Apartment,London,Nakuru,2,1,0,73,,2024,11,Fair,Semi-Furnished,0,0,1,0,1,0,0,3.0,affordable,5300000,0.6,0.9,3.8,3
1825,For Sale,Apartment,London,Nakuru,2,1,1,131,,2003,7,Good,Unfurnished,0,0,0,0,1,0,0,3.0,affordable,3100000,0.6,0.9,3.8,3
1826,For Rent,Apartment,London,Nakuru,1,1,1,60,,1999,7,New,Semi-Furnished,0,0,1,0,1,0,0,3.0,affordable,24000,0.6,0.9,3.8,3
1827,For Rent,Apartment,London,Nakuru,3,3,2,108,,1993,12,Good,Unfurnished,0,0,0,0,1,0,0,3.0,affordable,27000,0.6,0.9,3.8,3
1828,For Sale,Apartment,London,Nakuru,3,2,1,144,,2003,5,Fair,Semi-Furnished,0,0,1,0,0,0,0,3.0,affordable,5800000,0.6,0.9,3.8,3
1829,For Rent,Bungalow,London,Nakuru,4,3,3,178,0.133,1990,0,Excellent,Semi-Furnished,0,0,1,0,0,1,0,3.0,affordable,21000,0.6,0.9,3.8,3
1830,For Sale,Bungalow,London,Nakuru,4,3,2,176,0.542,2024,0,Excellent,Unfurnished,0,0,1,0,1,1,0,3.0,affordable,6500000,0.6,0.9,3.8,3
1831,For Rent,Apartment,London,Nakuru,1,1,1,58,,2013,10,New,Unfurnished,0,0,1,0,1,0,0,3.0,affordable,26000,0.6,0.9,3.8,3
1832,For Rent,Bungalow,London,Nakuru,3,3,1,92,0.891,2023,0,Excellent,Semi-Furnished,0,0,1,0,1,1,0,3.0,affordable,32000,0.6,0.9,3.8,3
1833,For Rent,Studio,London,Nakuru,0,1,2,24,,1997,6,Excellent,Semi-Furnished,0,0,0,0,1,0,0,3.0,affordable,14000,0.6,0.9,3.8,3
1834,For Sale,Apartment,London,Nakuru,3,2,1,124,,2024,12,Excellent,Semi-Furnished,0,0,1,0,0,0,0,3.0,affordable,5550000,0.6,0.9,3.8,3
1835,For Sale,Apartment,London,Nakuru,1,1,1,84,,2015,6,Fair,Unfurnished,0,0,0,0,1,0,0,3.0,affordable,4250000,0.6,0.9,3.8,3
1836,For Rent,Studio,London,Nakuru,0,1,1,36,,2007,2,Good,Semi-Furnished,0,0,0,0,1,0,0,3.0,affordable,27000,0.6,0.9,3.8,3
1837,For Sale,Apartment,London,Nakuru,1,1,2,71,,2020,1,Fair,Furnished,0,0,0,0,0,0,0,3.0,affordable,4850000,0.6,0.9,3.8,3
1838,For Sale,Studio,London,Nakuru,0,1,1,27,,2000,8,New,Furnished,0,0,0,0,1,0,0,3.0,affordable,4350000,0.6,0.9,3.8,3
1839,For Rent,Apartment,London,Nakuru,2,2,0,108,,1993,1,Good,Furnished,0,0,0,0,1,0,0,3.0,affordable,32000,0.6,0.9,3.8,3
1840,For Sale,Apartment,London,Nakuru,1,1,2,118,,2005,8,Excellent,Unfurnished,0,0,0,0,0,0,0,3.0,affordable,5950000,0.6,0.9,3.8,3
1841,For Sale,Bungalow,London,Nakuru,4,4,2,143,0.446,2005,0,New,Furnished,0,0,0,0,1,1,0,3.0,affordable,4300000,0.6,0.9,3.8,3
1842,For Sale,Apartment,London,Nakuru,3,2,2,184,,2001,5,New,Furnished,0,0,0,0,1,0,0,3.0,affordable,5300000,0.6,0.9,3.8,3
1843,For Sale,Bungalow,London,Nakuru,3,2,2,164,1.542,1992,0,Excellent,Furnished,0,0,0,0,1,1,0,3.0,affordable,4950000,0.6,0.9,3.8,3
1844,For Rent,Studio,London,Nakuru,0,1,1,33,,2024,5,Good,Furnished,0,0,0,0,1,0,0,3.0,affordable,30000,0.6,0.9,3.8,3
1845,For Sale,Bungalow,London,Nakuru,3,2,1,74,1.532,2023,0,Excellent,Furnished,0,0,0,0,1,1,0,3.0,affordable,8100000,0.6,0.9,3.8,3
1846,For Sale,Apartment,Milimani Nakuru,Nakuru,4,3,1,139,,2015,10,New,Unfurnished,0,0,0,0,0,0,0,2.0,mid,9500000,0.4,0.7,3.0,4
1847,For Rent,Bungalow,Milimani Nakuru,Nakuru,5,4,2,194,0.268,2019,0,Good,Furnished,0,0,0,0,1,1,0,2.0,mid,81000,0.4,0.7,3.0,4
1848,For Rent,Apartment,Milimani Nakuru,Nakuru,4,3,1,275,,1994,8,Excellent,Unfurnished,0,0,1,0,0,0,0,2.0,mid,43000,0.4,0.7,3.0,4
1849,For Sale,Apartment,Milimani Nakuru,Nakuru,3,2,1,118,,2015,8,New,Unfurnished,0,0,0,0,0,0,0,2.0,mid,5200000,0.4,0.7,3.0,4
1850,For Rent,Apartment,Milimani Nakuru,Nakuru,2,1,1,113,,2013,13,Excellent,Furnished,0,0,0,0,1,0,0,2.0,mid,51000,0.4,0.7,3.0,4
1851,For Sale,Townhouse,Milimani Nakuru,Nakuru,4,3,1,119,,1991,0,Good,Unfurnished,0,0,0,0,1,0,0,2.0,mid,8500000,0.4,0.7,3.0,4
1852,For Rent,Bungalow,Milimani Nakuru,Nakuru,5,5,2,209,1.466,1996,0,Excellent,Unfurnished,0,0,0,0,0,1,0,2.0,mid,61000,0.4,0.7,3.0,4
1853,For Sale,Bungalow,Milimani Nakuru,Nakuru,4,4,1,128,0.525,1999,0,Good,Unfurnished,0,0,0,0,0,1,0,2.0,mid,7950000,0.4,0.7,3.0,4
1854,For Rent,Townhouse,Milimani Nakuru,Nakuru,3,2,2,136,,2004,0,Good,Unfurnished,0,0,1,0,0,0,0,2.0,mid,34000,0.4,0.7,3.0,4
1855,For Rent,Townhouse,Milimani Nakuru,Nakuru,3,2,2,239,,2001,0,Good,Unfurnished,0,0,1,0,1,0,0,2.0,mid,53000,0.4,0.7,3.0,4
1856,For Rent,Apartment,Milimani Nakuru,Nakuru,3,2,2,137,,1998,15,Good,Unfurnished,0,0,1,0,1,0,0,2.0,mid,33000,0.4,0.7,3.0,4
1857,For Sale,Townhouse,Milimani Nakuru,Nakuru,5,4,3,161,,1998,0,Excellent,Unfurnished,0,0,1,0,1,0,0,2.0,mid,13950000,0.4,0.7,3.0,4
1858,For Sale,Bungalow,Milimani Nakuru,Nakuru,4,3,3,127,0.042,2002,0,Good,Semi-Furnished,0,0,0,0,1,1,0,2.0,mid,12500000,0.4,0.7,3.0,4
1859,For Sale,Bungalow,Milimani Nakuru,Nakuru,4,4,3,210,0.564,2021,0,New,Semi-Furnished,0,0,0,0,1,1,0,2.0,mid,15050000,0.4,0.7,3.0,4
1860,For Rent,Apartment,Milimani Nakuru,Nakuru,3,3,0,122,,1998,6,Excellent,Semi-Furnished,0,0,1,0,0,0,0,2.0,mid,49000,0.4,0.7,3.0,4
1861,For Sale,Townhouse,Milimani Nakuru,Nakuru,3,3,2,118,,2003,0,Good,Unfurnished,0,0,0,0,1,0,0,2.0,mid,11650000,0.4,0.7,3.0,4
1862,For Rent,Bungalow,Milimani Nakuru,Nakuru,5,4,2,124,0.538,2015,0,Excellent,Unfurnished,0,0,0,0,0,1,0,2.0,mid,59000,0.4,0.7,3.0,4
1863,For Rent,Bungalow,Milimani Nakuru,Nakuru,4,3,2,243,0.522,2018,0,Excellent,Semi-Furnished,0,0,0,0,1,1,0,2.0,mid,51000,0.4,0.7,3.0,4
1864,For Rent,Bungalow,Milimani Nakuru,Nakuru,4,3,1,180,0.487,2003,0,Excellent,Furnished,0,0,1,0,0,1,0,2.0,mid,52000,0.4,0.7,3.0,4
1865,For Sale,Townhouse,Milimani Nakuru,Nakuru,3,2,3,175,,1990,0,New,Semi-Furnished,0,0,1,0,1,0,0,2.0,mid,6900000,0.4,0.7,3.0,4
1866,For Sale,Townhouse,Milimani Nakuru,Nakuru,4,3,2,238,,1999,0,Excellent,Semi-Furnished,0,0,1,0,1,0,0,2.0,mid,8450000,0.4,0.7,3.0,4
1867,For Rent,Apartment,Milimani Nakuru,Nakuru,2,1,2,85,,1990,15,Good,Furnished,0,0,1,0,1,0,0,2.0,mid,54000,0.4,0.7,3.0,4
1868,For Sale,Apartment,Milimani Nakuru,Nakuru,1,1,0,36,,2018,5,Excellent,Semi-Furnished,0,0,0,0,1,0,0,2.0,mid,3750000,0.4,0.7,3.0,4
1869,For Rent,Apartment,Milimani Nakuru,Nakuru,3,3,1,127,,2018,7,Good,Unfurnished,0,0,0,0,0,0,0,2.0,mid,32000,0.4,0.7,3.0,4
1870,For Sale,Townhouse,Milimani Nakuru,Nakuru,4,4,1,154,,2005,0,Good,Semi-Furnished,0,0,1,0,1,0,0,2.0,mid,13650000,0.4,0.7,3.0,4
1871,For Sale,Apartment,Milimani Nakuru,Nakuru,1,1,1,58,,1990,10,New,Furnished,0,0,1,0,0,0,0,2.0,mid,7000000,0.4,0.7,3.0,4
1872,For Rent,Bungalow,Milimani Nakuru,Nakuru,3,2,1,127,1.018,2001,0,Good,Furnished,0,0,1,0,1,1,0,2.0,mid,62000,0.4,0.7,3.0,4
1873,For Sale,Townhouse,Milimani Nakuru,Nakuru,4,4,2,174,,2012,0,New,Unfurnished,0,0,1,0,1,0,0,2.0,mid,7600000,0.4,0.7,3.0,4
1874,For Rent,Townhouse,Milimani Nakuru,Nakuru,3,3,3,166,,2011,0,Excellent,Furnished,0,0,0,0,1,0,0,2.0,mid,21000,0.4,0.7,3.0,4
1875,For Sale,Townhouse,Milimani Nakuru,Nakuru,3,2,2,124,,2023,0,Fair,Unfurnished,0,0,0,0,1,0,0,2.0,mid,6800000,0.4,0.7,3.0,4
1876,For Sale,Apartment,Milimani Nakuru,Nakuru,2,1,1,73,,2018,6,Excellent,Unfurnished,0,0,1,0,1,0,0,2.0,mid,9150000,0.4,0.7,3.0,4
1877,For Sale,Bungalow,Milimani Nakuru,Nakuru,4,4,3,226,0.244,2018,0,Excellent,Semi-Furnished,0,0,1,0,1,1,0,2.0,mid,3850000,0.4,0.7,3.0,4
1878,For Sale,Apartment,Milimani Nakuru,Nakuru,1,1,2,88,,2007,0,Excellent,Semi-Furnished,0,0,1,0,0,0,0,2.0,mid,6650000,0.4,0.7,3.0,4
1879,For Sale,Bungalow,Milimani Nakuru,Nakuru,3,2,2,123,0.237,2024,0,Good,Semi-Furnished,0,0,1,0,1,1,0,2.0,mid,13800000,0.4,0.7,3.0,4
1880,For Sale,Bungalow,Milimani Nakuru,Nakuru,4,3,1,148,0.508,1995,0,Excellent,Unfurnished,0,0,1,0,1,1,0,2.0,mid,7600000,0.4,0.7,3.0,4
1881,For Rent,Bungalow,Milimani Nakuru,Nakuru,5,5,2,279,0.266,2014,0,Excellent,Furnished,0,0,0,0,1,1,0,2.0,mid,64000,0.4,0.7,3.0,4
1882,For Rent,Apartment,Milimani Nakuru,Nakuru,2,1,2,120,,1999,2,New,Furnished,0,0,0,0,1,0,0,2.0,mid,50000,0.4,0.7,3.0,4
1883,For Sale,Apartment,Milimani Nakuru,Nakuru,1,1,2,69,,1993,3,Good,Furnished,0,0,1,0,1,0,0,2.0,mid,4650000,0.4,0.7,3.0,4
1884,For Sale,Apartment,Milimani Nakuru,Nakuru,4,4,2,108,,1999,3,New,Furnished,0,0,0,0,1,0,0,2.0,mid,11600000,0.4,0.7,3.0,4
1885,For Sale,Apartment,Milimani Nakuru,Nakuru,1,1,1,73,,1991,2,Fair,Unfurnished,0,0,1,0,1,0,0,2.0,mid,7850000,0.4,0.7,3.0,4
1886,For Sale,Townhouse,Milimani Nakuru,Nakuru,4,3,1,199,,2020,0,New,Unfurnished,0,0,0,0,0,0,0,2.0,mid,17150000,0.4,0.7,3.0,4
1887,For Rent,Bungalow,Milimani Nakuru,Nakuru,5,5,2,250,1.462,1991,0,New,Unfurnished,0,0,0,0,0,1,0,2.0,mid,50000,0.4,0.7,3.0,4
1888,For Sale,Apartment,Milimani Nakuru,Nakuru,1,1,0,114,,2005,0,Excellent,Furnished,0,0,1,0,1,0,0,2.0,mid,9900000,0.4,0.7,3.0,4
1889,For Sale,Townhouse,Milimani Nakuru,Nakuru,4,3,1,191,,2017,0,Excellent,Semi-Furnished,0,0,0,0,0,0,0,2.0,mid,12500000,0.4,0.7,3.0,4
1890,For Sale,Bungalow,Milimani Nakuru,Nakuru,3,2,2,105,0.48,2006,0,Excellent,Furnished,0,0,0,0,1,1,0,2.0,mid,6750000,0.4,0.7,3.0,4
1891,For Rent,Apartment,Milimani Nakuru,Nakuru,3,2,1,164,,1990,1,Excellent,Semi-Furnished,0,0,1,0,0,0,0,2.0,mid,33000,0.4,0.7,3.0,4
1892,For Sale,Bungalow,Milimani Nakuru,Nakuru,3,2,3,169,0.937,2004,0,Excellent,Furnished,0,0,1,0,1,1,0,2.0,mid,9900000,0.4,0.7,3.0,4
1893,For Sale,Apartment,Milimani Nakuru,Nakuru,2,1,2,99,,2018,1,New,Unfurnished,0,0,0,0,1,0,0,2.0,mid,5900000,0.4,0.7,3.0,4
1894,For Sale,Apartment,Milimani Nakuru,Nakuru,4,3,1,170,,2023,3,New,Furnished,0,0,1,0,1,0,0,2.0,mid,11200000,0.4,0.7,3.0,4
1895,For Sale,Apartment,Milimani Nakuru,Nakuru,1,1,2,60,,1994,7,New,Semi-Furnished,0,0,0,0,1,0,0,2.0,mid,5250000,0.4,0.7,3.0,4
1896,For Sale,Apartment,Milimani Nakuru,Nakuru,1,1,2,47,,2024,9,Excellent,Furnished,0,0,1,0,1,0,0,2.0,mid,7900000,0.4,0.7,3.0,4
1897,For Sale,Townhouse,Milimani Nakuru,Nakuru,3,2,2,149,,2021,0,Fair,Unfurnished,0,0,1,0,1,0,0,2.0,mid,11400000,0.4,0.7,3.0,4
1898,For Rent,Bungalow,Milimani Nakuru,Nakuru,4,4,2,88,0.232,1993,0,New,Semi-Furnished,0,0,0,0,1,1,0,2.0,mid,90000,0.4,0.7,3.0,4
1899,For Rent,Bungalow,Milimani Nakuru,Nakuru,4,3,3,181,0.427,2024,0,Excellent,Unfurnished,0,0,1,0,1,1,0,2.0,mid,44000,0.4,0.7,3.0,4
1900,For Rent,Bungalow,Milimani Nakuru,Nakuru,4,4,2,182,1.045,2017,0,New,Furnished,0,0,1,0,1,1,0,2.0,mid,84000,0.4,0.7,3.0,4
1901,For Sale,Apartment,Milimani Nakuru,Nakuru,3,2,1,198,,2008,1,Excellent,Unfurnished,0,0,0,0,1,0,0,2.0,mid,12950000,0.4,0.7,3.0,4
1902,For Sale,Apartment,Milimani Nakuru,Nakuru,2,2,1,119,,2017,1,Good,Semi-Furnished,0,0,1,0,1,0,0,2.0,mid,15200000,0.4,0.7,3.0,4
1903,For Rent,Apartment,Milimani Nakuru,Nakuru,4,3,0,258,,1995,6,Excellent,Unfurnished,0,0,1,0,1,0,0,2.0,mid,54000,0.4,0.7,3.0,4
1904,For Sale,Townhouse,Milimani Nakuru,Nakuru,3,2,3,144,,2008,0,New,Unfurnished,0,0,0,0,1,0,0,2.0,mid,18750000,0.4,0.7,3.0,4
1905,For Rent,Townhouse,Milimani Nakuru,Nakuru,4,3,3,183,,1993,0,Excellent,Semi-Furnished,0,0,0,0,0,0,0,2.0,mid,49000,0.4,0.7,3.0,4
1906,For Sale,Apartment,Milimani Nakuru,Nakuru,2,1,2,114,,1995,4,New,Semi-Furnished,0,0,1,0,1,0,0,2.0,mid,9600000,0.4,0.7,3.0,4
1907,For Sale,Apartment,Milimani Nakuru,Nakuru,4,3,1,213,,2011,11,Excellent,Semi-Furnished,0,0,0,0,0,0,0,2.0,mid,10650000,0.4,0.7,3.0,4
1908,For Rent,Townhouse,Milimani Nakuru,Nakuru,3,3,3,205,,2012,0,Good,Unfurnished,0,0,0,0,1,0,0,2.0,mid,49000,0.4,0.7,3.0,4
1909,For Sale,Bungalow,Milimani Nakuru,Nakuru,4,3,2,171,0.515,2022,0,New,Semi-Furnished,0,0,1,0,1,1,0,2.0,mid,7000000,0.4,0.7,3.0,4
1910,For Sale,Apartment,Molo,Nakuru,1,1,1,70,,2014,3,Good,Semi-Furnished,0,0,0,0,1,0,1,47.0,affordable,5300000,3.0,3.8,5.8,2
1911,For Rent,Townhouse,Molo,Nakuru,4,3,2,159,,2020,0,Excellent,Semi-Furnished,0,0,1,0,1,0,1,47.0,affordable,26000,3.0,3.8,5.8,2
1912,For Sale,Bungalow,Molo,Nakuru,1,1,2,93,0.439,2008,0,Excellent,Unfurnished,0,0,1,0,1,1,0,47.0,affordable,4650000,3.0,3.8,5.8,2
1913,For Rent,Apartment,Molo,Nakuru,2,2,1,106,,1997,4,Excellent,Semi-Furnished,0,0,1,0,1,0,1,47.0,affordable,23000,3.0,3.8,5.8,2
1914,For Sale,Townhouse,Molo,Nakuru,3,2,2,132,,2012,0,Excellent,Furnished,0,0,0,0,1,0,0,47.0,affordable,1800000,3.0,3.8,5.8,2
1915,For Rent,Apartment,Molo,Nakuru,2,2,2,72,,1996,4,Excellent,Unfurnished,0,0,1,0,1,0,0,47.0,affordable,24000,3.0,3.8,5.8,2
1916,For Rent,Apartment,Molo,Nakuru,3,2,2,98,,2019,8,New,Furnished,0,0,0,0,1,0,1,47.0,affordable,33000,3.0,3.8,5.8,2
1917,For Rent,Townhouse,Molo,Nakuru,4,3,2,234,,2021,0,New,Furnished,0,0,0,0,1,0,1,47.0,affordable,23000,3.0,3.8,5.8,2
1918,For Sale,Bungalow,Molo,Nakuru,1,1,1,73,0.276,2002,0,Fair,Semi-Furnished,0,0,1,0,0,1,0,47.0,affordable,4450000,3.0,3.8,5.8,2
1919,For Rent,Townhouse,Molo,Nakuru,2,2,2,109,,2003,0,New,Furnished,0,0,0,0,1,0,0,47.0,affordable,28000,3.0,3.8,5.8,2
1920,For Rent,Apartment,Molo,Nakuru,3,2,1,152,,2020,3,Good,Furnished,0,0,1,0,1,0,0,47.0,affordable,24000,3.0,3.8,5.8,2
1921,For Rent,Townhouse,Molo,Nakuru,2,2,1,91,,2022,0,Excellent,Unfurnished,0,0,1,0,1,0,0,47.0,affordable,23000,3.0,3.8,5.8,2
1922,For Rent,Apartment,Molo,Nakuru,2,1,2,53,,2014,7,Excellent,Furnished,0,0,0,0,1,0,1,47.0,affordable,13000,3.0,3.8,5.8,2
1923,For Sale,Apartment,Molo,Nakuru,2,2,1,122,,2019,4,New,Semi-Furnished,0,0,0,0,1,0,1,47.0,affordable,4250000,3.0,3.8,5.8,2
